,fullname,id,likes,replies,retweets,text,timestamp,user
444,NewsStory,920513862654464000,0,0,0,Malala Yousafzai Trolled For Wearing Jeans In Viral Pic http://ift.tt/2zhHKrU ,2017-10-18T04:56:21,NewsStoryIndia
445,Be'Havin!,920514238828941314,223,5,184,The Sharia Compliant @NDTV cropped the picture to not show Malala in Jeans. https://twitter.com/ndtv/status/920504489609744384 …,2017-10-18T04:57:51,WrongDoc
446,Michael Barley,920515373182672896,1,0,0,"I received a notice from #Huffpost that Malala was trolled for wearing ‘skinny jeans’ & ‘boots’ to Oxford Uni

Trollers > Go fuck yourselves",2017-10-18T05:02:21,theremonstrator
447,Kancheong Spider,920519116775215104,3,0,0,"Malala, hun you look damn good in jeans okay? Don't let them tell you otherwise. https://twitter.com/PrisonPlanet/status/920348565960036357 …",2017-10-18T05:17:14,Janemenn
448,BastilleGlobal,920521088983060485,0,0,0,Malala Yousafzai criticised like a porn star because she wore jeans and heeled boot https://goo.gl/1j8NKv pic.twitter.com/V4FzZj1NnC,2017-10-18T05:25:04,BastilleGlobal
449,Kompas.com,920527383576416258,5,8,6,"Pakai ""Jeans"" Ketat dan Sepatu Hak Tinggi, Malala Yousafzai Dikritik  http://internasional.kompas.com/read/2017/10/18/12434581/pakai-jeans-ketat-dan-sepatu-hak-tinggi-mal …",2017-10-18T05:50:05,kompascom
450,Dave,920527814197219328,1,0,1,Trolls target Malala for 'wearing jeans and high heels' http://dailym.ai/2yxAlHV ,2017-10-18T05:51:48,EdmundEngland
451,News18,920528513219694592,13,2,2,"Malala Yousafzai became a target for online trolls for apparently wearing jeans, boots, and a jacket | @kitAnurag http://www.news18.com/news/buzz/now-malala-yousafzai-trolled-for-wearing-jeans-and-heels-in-a-viral-pic-1549959.html …",2017-10-18T05:54:34,CNNnews18
452,svanvesta,920531059195904000,0,0,0,Can you believe Malala was trolled for wearing jeans and a bomber jacket instead of traditional dress? Bigots.,2017-10-18T06:04:41,Moreterm
453,janjimanismu,920532223648026624,0,0,0,"Pakai ""Jeans"" Ketat dan Sepatu Hak Tinggi, Malala Yousafzai Dikritik http://ift.tt/2gjDUqM ",2017-10-18T06:09:19,janjimanismu2
454,belanjacelana,920532248486731776,0,0,0,"Pakai ""Jeans"" Ketat dan Sepatu Hak Tinggi, Malala Yousafzai Dikritik http://ift.tt/2gjDUqM ",2017-10-18T06:09:25,belanjacelana
455,celanakerjawanita,920532272952078336,0,0,0,"Pakai ""Jeans"" Ketat dan Sepatu Hak Tinggi, Malala Yousafzai Dikritik http://ift.tt/2gjDUqM ",2017-10-18T06:09:31,celanakerjacewe
456,Walg  Consultant,920532311677992961,1,0,0,Trolls target Malala for 'wearing jeans and high heels' http://dailym.ai/2yxAlHV  Oxford UNI is for changing  and she is the future enjoy it,2017-10-18T06:09:40,Mantaly
457,tega,920532702180278272,0,0,0,"Pakai ""Jeans"" Ketat dan Sepatu Hak Tinggi, Malala Yousafzai Dikritik http://ift.tt/2gjDUqM ",2017-10-18T06:11:13,tega_ya
458,Ogbeta's Blog,920532928064450560,0,0,0,Malala Yousafzai trolled for 'wearing skinny jeans and high heels to Oxford http://www.ogbeta.org/2017/10/malala-yousafzai-trolled-for-wearing.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/Ld97FQ4fQS,2017-10-18T06:12:07,ogbetakome
459,Ogbeta.org,920532928890728449,0,0,0,Malala Yousafzai trolled for 'wearing skinny jeans and high heels to Oxford http://www.ogbeta.org/2017/10/malala-yousafzai-trolled-for-wearing.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/ZOwrzMv62s,2017-10-18T06:12:07,Ogbetablog
460,celana.ku,920532973040078848,0,0,0,"Pakai ""Jeans"" Ketat dan Sepatu Hak Tinggi, Malala Yousafzai Dikritik http://ift.tt/2gjDUqM ",2017-10-18T06:12:18,celana_ku
461,Priya hindu.,920532999375953920,1,0,1,Kisi ko jeans phnne se koi problem nahi honi chahiye.malala ji khne wale to khte rhte h krna kuch aata nahi.u are a great lady for us.,2017-10-18T06:12:24,PriyaGu70847627
462,celanabigsize,920533135753928704,0,0,0,"Pakai ""Jeans"" Ketat dan Sepatu Hak Tinggi, Malala Yousafzai Dikritik http://ift.tt/2gjDUqM ",2017-10-18T06:12:56,celanabigsize
463,Tommy Robinson  🇬🇧,920533882604281857,199,72,168,Trolls target Malala for 'wearing jeans and high heels' http://dailym.ai/2yxAlHV  via @MailOnline,2017-10-18T06:15:54,TRobinsonNewEra
464,Sam van Rooy  🔴,920534776595050496,15,6,31,"Laat dit tot u doordringen: Nobelprijswinnaar Malala, bijna vermoord door de #Taliban, wordt nu zelfs in Oxford door moslims achtervolgd. https://twitter.com/TRobinsonNewEra/status/920533882604281857 …",2017-10-18T06:19:28,SamvanRooy1
465,Tajamal razzaq,920535046842343424,0,0,0,Trolls target Malala for 'wearing jeans and high heels' http://fb.me/JG3gov7d ,2017-10-18T06:20:32,tajamal_razzaq
466,NewsBoss.in,920535301218377731,0,0,0,Malala Yousafzai Trolled For Wearing 'Jeans And Heels' In A Viral Pic.. http://www.news18.com/news/buzz/now-malala-yousafzai-trolled-for-wearing-jeans-and-heels-in-a-viral-pic-1549959.html …,2017-10-18T06:21:33,NewsBossIndia
467,Sonia Juned,920535712235220993,0,0,0,Malala Yousafzai trolled for unverified photo of her 'wearing skinny jeans and heels' http://ift.tt/2xMFaJw ,2017-10-18T06:23:11,sonia_juned
468,earlytimes,920536266441080833,1,0,0,"Malala Yousafzai trolled for wearing jeans, heels at Oxford - Early Times Newspaper Jammu Kashmir http://www.earlytimes.in/newsdet.aspx?q=215645#.Webz0XlSK04.twitter …",2017-10-18T06:25:23,earlytimesjk
469,JustAwoof,920537669821714433,0,0,0,Malala Yousafzai trolled for 'wearing skinny jeans and high heels to Oxford http://ow.ly/eDqp50eFBgM ,2017-10-18T06:30:57,justawoof
470,नीलिमा त्रिपाठी  🇮🇳,920538005500080128,1,0,0,"Malala Yousafzai trolled for wearing jeans, heels at Oxford http://zeenews.india.com/world/malala-yousafzai-trolled-for-wearing-jeans-heels-at-oxford-2050797.html …",2017-10-18T06:32:17,neelimatripathi
471,MSN NZ,920538039268413440,0,0,0,Malala trolled for 'wearing skinny jeans and heels' https://www.msn.com/en-nz/news/world/nobel-prize-winner-malala-yousafzai-trolled-for-wearing-skinny-jeans-and-heels-instead-of-muslim-dress-at-oxford-university/ar-AAtFoHd?ocid=ob-tw-ennz-635 …pic.twitter.com/Ut88HiZmvg,2017-10-18T06:32:25,MSNNZ
472,Zee 24 Kalak,920538668577701888,1,0,0,"Malala Yousafzai trolled for wearing jeans, heels at Oxford
#ZEE24KALAKpic.twitter.com/kLv4J4YdQQ",2017-10-18T06:34:56,Zee24Kalak
473,Hindustan Times,920539949677637633,46,14,18,Malala Yousafzai gets trolled for unverified photo of her ‘wearing skinny jeans and heels’ http://read.ht/B9Na pic.twitter.com/SPUeFIbY0A,2017-10-18T06:40:01,htTweets
474,अच्छे दिन आने वालेहै,920540605410959360,0,0,0,"Malala Yousafzai trolled for wearing jeans, heels at Oxford http://ift.tt/2xOEh82  #Elections #AcheDin #Politics",2017-10-18T06:42:37,AcheDinAaneWale
475,Sanjay Bragta,920541472629207040,3,0,1,"Malala Yousafzai trolled for wearing jeans, heels at Oxford http://zeenews.india.com/world/malala-yousafzai-trolled-for-wearing-jeans-heels-at-oxford-2050797.html …",2017-10-18T06:46:04,SanjayBragta
476,nzherald,920542367299657729,4,3,5,Trolls target Nobel Peace Prize winner Malala for 'wearing jeans and high heels' http://nzh.nu/XqAV30fX9ka pic.twitter.com/7xgicJu6fp,2017-10-18T06:49:37,nzherald
477,NewsJS UK,920543780679303168,0,0,0,Malala Yousafzai trolled for unverified photo of her 'wearing skinny jeans and heels' - Hindustan Times http://dlvr.it/PwHGmx  #newspic.twitter.com/GX6N9qjrWf,2017-10-18T06:55:14,newsjs_uk
478,Sarah,920543896244961280,1,0,0,Love your style @Malala  who the heck doesnt wanna be in good style when you attend lectures in Oxford?! God's sake https://twitter.com/balmainparis33/status/920504395841921024 …,2017-10-18T06:55:42,sarah_edrina
479,Tarique Journalist,920545056699961345,0,0,0,Trolls target Malala for 'wearing jeans and high heels' http://dailym.ai/2yxAlHV  via @MailOnline,2017-10-18T07:00:19,TariqueJNU
480,jd,920545791206461440,1,0,0,Muslim Trolls target Malala for 'wearing jeans and high heels' diversity is not ok in Islam. http://dailym.ai/2yxAlHV  via @MailOnline,2017-10-18T07:03:14,doboy110
481,syed muhammed rehan,920545971653799936,2,0,0,Malala Yousafzai trolled for 'wearing skinny jeans and heels' Nobody should criticize her for what she wears as long as acceptable code,2017-10-18T07:03:57,1_aviation
482,christels,920546078436364288,0,0,0,Nobel prize winner Malala Yousafzai trolled for 'wearing skinny jeans and heels' instead of Muslim dress http://a.msn.com/01/en-au/AAtFoHd?ocid=st …,2017-10-18T07:04:22,christellls
483,Nadir Ali Malik,920546860514922496,0,0,0,Trolls target Malala for 'wearing jeans and high heels' http://fb.me/zEWeks3A ,2017-10-18T07:07:29,ndr_malik
484,Praise MaMa,920547024050647040,0,0,0,Malala Yousafzai trolled for ‘wearing skinny jeans and high heels to Oxford http://dlvr.it/PwHMD1 pic.twitter.com/r9r9aS3i7c,2017-10-18T07:08:08,Praise_MaMa
485,Flourish Naija,920547040056164352,0,0,0,Malala Yousafzai trolled for ‘wearing skinny jeans and high heels to Oxford http://dlvr.it/PwHMMm pic.twitter.com/vc1cuijRZL,2017-10-18T07:08:11,flourish_naija
486,Fraülein Welsh 💟GB/D,920547118665879552,0,0,0,Trolls target Malala for 'wearing jeans and high heels' http://dailym.ai/2yxAlHV  via @MailOnline,2017-10-18T07:08:30,heidike64273980
487,P. Pink,920547141570973696,0,0,0,Malala Yousafzai trolled for 'wearing skinny jeans and heels' http://www.mirror.co.uk/news/uk-news/nobel-prize-winner-malala-yousafzai-11359333#ICID=sharebar_twitter …,2017-10-18T07:08:36,ideas4thefuture
488,Junaid Malik,920547510950641664,1,0,0,"Quite strange,jeans and top clad young and old folk tucked to their gadgets are trolling @Malala for skinng cloths.@Imranthehost",2017-10-18T07:10:04,tweetsjunaid
489,Ashok K Singh,920548341754216448,0,0,0,Malala Yousufzai bashed for ‘Oxford attire’ and it’s quite appalling https://tribune.com.pk/story/1532509/malala-yousufzai-bashed-oxford-attire-quite-appalling/ …,2017-10-18T07:13:22,AshokKSingh13
490,Ali Awan,920550140351537152,0,0,0,Malala Yousafzai trolled for unverified photo of her ‘wearing skinny jeans and heels’ via @htTweetshttp://www.hindustantimes.com/world-news/malala-yousafzai-trolled-for-unverified-photo-of-her-wearing-skinny-jeans-and-heels/story-OH3Qf7yMHoXxs8vqTirqkJ.html …,2017-10-18T07:20:31,AliZiaAwan
491,Tanveer Sharif,920551921341157376,0,0,0,Omvendt burka i Pakistan: Malala i Jeans http://dailym.ai/2yxAlHV  #dkpol #SUK,2017-10-18T07:27:35,tanveer_sharif
492,LTH 🇬🇧london,920552394957688832,3,2,2,"Trolls target Malala for 'wearing jeans and high heels' http://dailym.ai/2yxAlHV  Get your burka on, Malala!",2017-10-18T07:29:28,LTHlondon
493,My Look,920552824898977793,2,0,1,Trolls target Nobel Peace Prize winner Malala for 'wearing jeans and high heels' http://www.alemihaber.com/ingilizce-english/8041947/trolls-target-nobel-peace-prize-winner-malala-for-wearing-jeans-and-high-heels …,2017-10-18T07:31:11,mylookco
494,Tyro's Cat,920554077418934272,3,0,1,"Trolls target Malala for 'wearing jeans and high heels' http://dailym.ai/2yxAlHV  via http://dailym.ai/android 
Leftie Hate crimes! Call police!",2017-10-18T07:36:09,TyroCat
495,Emmanuel Donkor,920554116736307201,0,0,0,Nobel prize winner Malala Yousafzai trolled for 'wearing skinny jeans and heels' instead of Muslim dress at Oxford http://emmanueldonkorghana.blogspot.com/2017/10/nobel-prize-winner-malala-yousafzai.html?spref=tw …,2017-10-18T07:36:19,donkor1993
496,Emmanuel Donkor,920554304032952320,0,0,0,Nobel prize winner Malala Yousafzai trolled for 'wearing skinny jeans and heels' instead of Muslim dress at Oxford http://bit.ly/2hO7KnC ,2017-10-18T07:37:03,donkor1993
497,Emmanuel Donkor,920554597713932289,0,0,0,@NobelPrize winner @Malala trolled for 'wearing skinny jeans and heels' instead of Muslim dress at @UniofOxford http://bit.ly/2hO7KnC pic.twitter.com/3uQfxfJSBU,2017-10-18T07:38:13,donkor1993
498,Emmanuel Donkor,920555081069727744,0,0,0,@NobelPrize winner @Malala trolled for 'wearing skinny jeans and heels' instead of Muslim dress at @UniofOxford http://bit.ly/2hO7KnC pic.twitter.com/m9TUKOzzdD,2017-10-18T07:40:09,donkor1993
499,Ave Will,920556604541624321,0,0,1,"Malala Yousafzai trolled for 'wearing skinny jeans and heels'

http://www.mirror.co.uk/news/uk-news/nobel-prize-winner-malala-yousafzai-11359333#ICID=Android_TMNewsApp_AppShare …",2017-10-18T07:46:12,avecozave
500,Des McGinn,920556721780789248,0,0,0,Medievalists  target Malala for 'wearing jeans and high heels'  http://dailym.ai/2yxAlHV  via @MailOnline,2017-10-18T07:46:40,DesMchlmcgnn
501,Farhat Karim,920557921078886400,0,0,0, #newswallet.co   This viral photo of  Malala Yousafzai  wearing jeans sparks huge online debate... http://indianexpress.com/article/trending/trending-globally/malala-yousafzai-apparently-wore-jeans-viral-photo-online-debate-4891667/ …,2017-10-18T07:51:26,SayyadFarhat
502,Michael Hammond,920558346440122369,0,0,0,Nobel prize winner Malala Yousafzai trolled for 'wearing skinny jeans and heels' instead of Muslim dress at Oxford… http://dlvr.it/PwHh08 pic.twitter.com/XVZ6AiyQYZ,2017-10-18T07:53:07,djHammond15
503,Kompas.com,920558504167002112,0,1,2,"Pakai ""Jeans"" Ketat dan Sepatu Hak Tinggi, Malala Yousafzai Dikritik - http://Kompas.com http://ebx.sh/2kVevcd ",2017-10-18T07:53:45,kompascom
504,bhagirathi mishra,920558769196605440,0,0,0,It is nice to see Malala wearing jeans after all she is a young girl with many aspirations.,2017-10-18T07:54:48,bhagirathimish3
505,Haramkhor,920559219115311104,0,0,0,"Malala Yousafzai trolled for wearing jeans, heels at Oxford http://dlvr.it/PwHjGh pic.twitter.com/5wzmr0NbI2",2017-10-18T07:56:35,saalaharamkhor
506,Breaking News Today,920560101018275846,0,0,0,Tôi đã thêm video vào danh sách phát http://youtu.be/ifuRHeKPlAY?a  Malala Yousafzai is trolled for ‘wearing jeans’ at Oxford,2017-10-18T08:00:05,KIDSGAM17320131
507,Breaking News Today,920560126163128321,0,0,0,Malala Yousafzai is trolled for ‘wearing jeans’ at Oxford University http://youtu.be/ifuRHeKPlAY?a ,2017-10-18T08:00:11,KIDSGAM17320131
508,233 Live News,920560499632345088,0,0,0,Malala Yousafzai was targeted by vile trolls after this photo appeared to show her wearing jeans and heeled boots... http://fb.me/GHz4MuUl ,2017-10-18T08:01:40,233LiveNews
509,Pranaam India,920560690502557696,0,0,0,Malala Yousafzai trolled for unverified photo of her ‘wearing skinny jeans http://fb.me/6PFyO8VLc ,2017-10-18T08:02:26,PranaamIndia
510,AceShowbiz,920561482550542337,0,0,0,Malala Yousafzai Bashed for Wearing Skinny Jeans Instead of Traditional Muslim Dress… https://www.aceshowbiz.com/news/view/00114751.html?utm_source=dlvr.it&utm_medium=twitter … #celebrity #MalalaYousafzaipic.twitter.com/zW1jPp5YsZ,2017-10-18T08:05:35,aceshowbiz
511,PICK POSTS ,920561977034002432,0,0,0,Malala Yousafzai targeted by trolls for wearing skinny jeans and heels at Oxford http://live.peterpeaksolutions.com/malala-yousafzai-targeted-by-trolls-for-wearing-skinny-jeans-and-heels-at-oxford …,2017-10-18T08:07:33,PickPosts
512,Report UK,920562442928877569,1,0,1,Malala Yousafzai targeted by trolls for wearing skinny jeans and heels at Oxford https://goo.gl/T3yvqN pic.twitter.com/9NzizHh5V9,2017-10-18T08:09:24,ReportUK
513,NewsStory,920562884656226304,0,0,0,"Malala Yousafzai trolled for wearing jeans, heels at Oxford http://ift.tt/2xOEh82 ",2017-10-18T08:11:09,NewsStoryIndia
514,Sarcasticat,920563141112504320,0,0,0,ICYMI: Malala Yousafzai targeted by fellow Muslims for ‘wearing skinny jeans and high heels’ instead of traditional… http://dlvr.it/PwHqQP pic.twitter.com/3cutg6Io44,2017-10-18T08:12:10,Nightmouse_BCF
515,Metro,920563468830375936,10,7,8,Malala Yousafzai targeted by trolls for wearing skinny jeans and heels at Oxford https://trib.al/PIl5rKa ,2017-10-18T08:13:28,MetroUK
516,News18 Buzz,920565042516393984,0,0,0,"Malala Yousafzai Trolled For Wearing 'Jeans And Heels' In A Viral Pic 
http://www.news18.com/news/buzz/now-malala-yousafzai-trolled-for-wearing-jeans-and-heels-in-a-viral-pic-1549959.html …",2017-10-18T08:19:44,News18Buzz
517,Moe Shun,920567670826614785,0,0,0,"Youngster Malala gets trolled online by Pakistanis for wearing jeans. Activist Malala, as is her habit, can lecture them.",2017-10-18T08:30:10,nobodyschoice
518,Celebrity news,920568449331617792,0,0,0,Malala Yousafzai Bashed for Wearing Skinny Jeans Instead of Traditional Muslim Dress at Oxford https://www.aceshowbiz.com/news/view/00114751.html?utm_source=Sociallymap&utm_medium=Sociallymap&utm_campaign=Sociallymap …pic.twitter.com/Sejox4b2Hi,2017-10-18T08:33:16,celebnewss24
519,Ankit Singh,920568548761640960,0,0,0,Trolls target Malala for 'wearing jeans and high heels' http://dailym.ai/2yxAlHV  via @MailOnline REALLY PAKISTAN IS PROGRESSING @dawn_com,2017-10-18T08:33:40,AnkitSi04295142
520,Magdalene,920569388364840960,0,0,0,Nobel prize winner Malala Yousafzai trolled for 'wearing skinny jeans and heels' instead of Muslim dress at Oxford U http://a.msn.com/01/en-gb/AAtEy58?ocid=st …,2017-10-18T08:37:00,RsDarlene
521,Celebrity Tv,920569455444455424,0,0,0,Malala Yousafzai Bashed for Wearing Skinny Jeans Instead of Traditional Muslim Dress at Oxford pic.twitter.com/JhXX0k2uJo,2017-10-18T08:37:16,Celebrity__Tv
