,fullname,id,likes,replies,retweets,text,timestamp,user
163,T-BONE,910960403798216704,1,0,0,Pakistani ye hufta Mahira Khan ko judge kar ke ghuzarain gay.,2017-09-21T20:14:19,adilalich
164,Danish Haider,910960413705146368,64,29,11,@fifiharoon @omar_quraishi @MunibaKamal @Aliya313 @RabiaAnumm @Maria_Memon @marvisirmed Can you confirm is she really @TheMahiraKhan ?? https://twitter.com/OfficialHanzala/status/910946445607473152 …,2017-09-21T20:14:22,danishhaider0
165,سعد ملک,910960415609376768,7,3,0,I hope shes a marlboro girl  #MahiraKhan,2017-09-21T20:14:22,saaadmalikk
166,Juni10,910960567199952897,7,2,2,"What a stupid logic to relate watching porn with that mahira khan half naked picture in public, these girls need to put some sense in them.",2017-09-21T20:14:58,LiveLikeJuni
167,Actors World,910960715892187136,0,0,0,#MahiraKhan and #RanbirKapoor spotted together.  https://www.instagram.com/p/BZUF9sXlZ-8/ ,2017-09-21T20:15:34,actorsworld_
168,SheikHamza ↔ حمزہ رضا,910960835207589889,1,0,0,"@RanbirKapoorFC
@TheMahiraKhan Shame on u lakh di lanat
@GWORLDWIDEENT
@ARYNEWSOFFICIAL
@BOLNETWORK
@Humtvnetwork
@ExpressNewsPKpic.twitter.com/QTgqyO3nTY",2017-09-21T20:16:02,hamzaraza555
169,Mukarrum.,910960888437510144,0,0,0,Mahira khan is a goddess.,2017-09-21T20:16:15,Mukarrum19
170,Farhan Srkian,910960915901763584,1,1,0,@TheMahiraKhan is that u ? Shame on you,2017-09-21T20:16:21,FarhanShaikhh
171,Ahmed,910960943462600704,12,1,0,Nobody cares about Mahira Khan stfu,2017-09-21T20:16:28,AhmedDamn
172,Reemz,910961085833973761,3,2,0,"Just found out about this difference. 
But still she should have ignored it. What did she know that it would one day come back to haunt her",2017-09-21T20:17:02,FawadFan4ever
173,Bollywood Buff,910961148278771712,0,0,0,Ya agreed.,2017-09-21T20:17:17,chaoticmusic10
174,.,910961235742613504,1,2,0,To all those judging Mahira Khan for those pictures. Know that she is an actress and that's a routine. Most ppl are offended bcs she didn't,2017-09-21T20:17:38,ainshyk
175,Anas Tipu,910961442513354757,2,0,0,"Funny how Mahira khan triggered these man by just smoking, but women are finding Ranbir hot while smoking.",2017-09-21T20:18:27,teepusahab
176,Hajra ♥,910961628065263618,0,0,0,@TheMahiraKhan pic.twitter.com/K1JB5TuNkH,2017-09-21T20:19:11,badtameezzz_dil
177,Muniba Kamal,910961660659208192,3,2,0,it looks like she is having a good time in nyc. what's the big deal?,2017-09-21T20:19:19,MunibaKamal
178,Waqar Saleem,910961724060323842,0,0,0,"@TheMahiraKhan hey Mahira i think you not in your senses, be in your limits. APNI AUQAAT MAT BHULO.  Wah kya dreas hai #beghairtimodepic.twitter.com/fUjRAQrDtH",2017-09-21T20:19:34,WaqarSa
179,Mohaddis  🇵🇰,910961753051234306,41,2,7,"""Mahira Khan"" se zyada followers to ""Malala"" k hain. LOL  pic.twitter.com/lgBFPgoaWt",2017-09-21T20:19:41,BB_Ka_Fan
180,Sam,910961823637213184,0,0,0,Mahira Khan has amazing skin for a smoker.,2017-09-21T20:19:58,STMalik_
181,نقاش,910961896572030978,3,0,0,"Chalo g ab new topic start 'Mahira Khan' 
 Kisi ko criticise tb kro jb ap perfect ho and no one is. Just seek forgiveness from ur lord.",2017-09-21T20:20:15,naqash789
182,M. Farooq,910961995486257152,0,0,0,Mahira Khan totally drunk & fucked up also braless on street.. pic.twitter.com/me6dDvgvFR,2017-09-21T20:20:39,Farooqk1ng
183,ْ,910962132187013120,1,0,0,"Cuuutteeee. 
@TheMahiraKhan pic.twitter.com/Obi5WBex58",2017-09-21T20:21:11,IAlaasrk
184,Sabeen,910962161127690240,0,0,0,Really sorry about the people who consider Mahira Khan Beautiful! From which angle does she look pretty? Rang gora hona is not beauty! https://twitter.com/kamaalrkhan/status/910945121280987136 …,2017-09-21T20:21:18,Sabeen_Sab
185,M Arslan,910962166605520903,0,1,0,Srk z also Muslim,2017-09-21T20:21:20,Heixen_burger
186,Anas Tipu,910962264672481281,9,0,4,Can ya'll please ctop quoting Mawra and mentioning her under mahira khan and ranbir's cmoking picture,2017-09-21T20:21:43,teepusahab
187,IdharDekhoMeriTaraf ✨,910962339490361345,0,1,0,Mahira khan. Pakistan Actress.,2017-09-21T20:22:01,2_subi
188,Hanna  💆🏻,910962343525285888,9,3,2,So they smoke!! What the big deal!! I say live it up   gangsta!  @iamsrk @TheMahiraKhan . Others need to get a life! pic.twitter.com/wGN6D8VScr,2017-09-21T20:22:02,HannanMust
189,Muniba Kamal,910962369249120256,0,1,0,hope some clowns don't get after her and make her life miserable.,2017-09-21T20:22:08,MunibaKamal
190,Ramsha.,910962370402557952,9,0,0,Bhae Mahira Khan ki marzi jese bhi aur jis k sath bhi ghoomay sab ko itni takleef kyu ho rahi hai?,2017-09-21T20:22:08,RamshaPakistani
191,مائرہ,910962454443765760,15,8,3,Agar Mahira khan smoking karti hai tu apko kia taqleef hai? Oski life hai jo marzi karay,2017-09-21T20:22:28,myrraa____
192,Usama Zafar,910962539051278336,0,1,0,"Mu mai lia hai , was just puffing not smoking. ",2017-09-21T20:22:48,Usama7
193,Sabeen,910962573079728133,6,1,1,"Really sorry about ppl who consider Mahira Khan Beautiful! From which angle does she look pretty? Rang gora hona is not beauty!
#Justsaying",2017-09-21T20:22:56,Sabeen_Sab
194,Fifi Haroon,910962803367755776,4,4,0,"What is more important is this - what is he objecting to, the cigarette or the dress or Ranbhir Kapoor?",2017-09-21T20:23:51,fifiharoon
195,that guy,910962814772277249,1,0,0,"Thank God, I'm not a Mahira Khan fan. ",2017-09-21T20:23:54,ParkashSays
196,Sabeen,910962917079748608,0,2,1,Mahira Khan's back is so UGLY !!!,2017-09-21T20:24:18,Sabeen_Sab
197,Grindelwald...,910962956367572992,0,1,0,U Mean Puffing Doesn't Let U Inhale The Smoke Inside ? ,2017-09-21T20:24:28,Srk_HolicJaved
198,Haroon,910962956959133697,1,0,2,Hamaray logo ki haya sirf pakistan ki boundaries tak he mehdood hain.. #mahirakhan pic.twitter.com/CRdPqfXcSl,2017-09-21T20:24:28,Haroonayy
199,Xmanana39,910963038337077253,0,1,0,Thtswhy i m in a state of shock,2017-09-21T20:24:47,noorikhan119
200,Daily Punch,910963134822780928,1,0,0,#Mahira khan and #Ranbir Kapoor pictured while smoking in #NewYork.,2017-09-21T20:25:10,dailypunchpk
201,۔,910963156314402816,0,0,1,مسكته للزقاره ماله حل هههههههههههههههه,2017-09-21T20:25:15,hfcsrk
202,zeshan Ch,910963173137711106,0,0,0,@TheMahiraKhan lanat tom pa pic.twitter.com/anQx0ysmfG,2017-09-21T20:25:20,zeshan2929
203,Ahmad Almarzooqi,910963231128276992,0,0,0,"Relation ? Friends ? Or ?
مالذي يخدث بينهم ؟؟؟  صداقة ام حب ؟
#ranbirkapoor #mahirakhan… https://www.instagram.com/p/BZUP-KkDKiy/ ",2017-09-21T20:25:33,bollywood_karak
204,Sonia Juned,910963298241318913,0,0,0,Photos: Ranbir Kapoor Spotted With Rumoured Girlfriend Mahira Khan In New York http://ift.tt/2jObh9U ,2017-09-21T20:25:49,sonia_juned
205,Juni10,910963434698788865,11,2,7,"Girls supporting mahira khan for that semi naked pic are those ""jo kehti hain 5 bje se pehley muja uni chor dena abbu lene atay hain mujha""",2017-09-21T20:26:22,LiveLikeJuni
206,عالیہ,910963454168698880,0,1,0,@TheMahiraKhan You smoke?  https://twitter.com/pinkvilla/status/910930399219429376 …,2017-09-21T20:26:27,xAaliya
207,SOLA,910963473437396992,1,0,0,mahira,2017-09-21T20:26:31,sola_awad
208,Momina Mustehsan,910963539132731393,0,0,0,Jesus. Can we please give @TheMahiraKhan a break?! Why are we so quick to judge and attack?! Esp if it's a woman in question. It's her life!,2017-09-21T20:26:47,MominaMustehsan
209,Rabia Anum,910963573932920832,299,137,14,"Why? What's so important with these ""specific""pictures? Just bcz she is wearing a short dress and smoking? Bhai It's her personal space.",2017-09-21T20:26:55,RabiaAnumm
210,Abeera,910963706129010693,0,2,0,Search mahira khan and you'll know. ,2017-09-21T20:27:27,AbeeraMR_
211,Zain Muhammad,910963719609479168,0,0,0,@TheMahiraKhan is that you @TheMahiraKhan i hope it's fake??? pic.twitter.com/2bdPweXK1f,2017-09-21T20:27:30,imzainmuhamed
212,فاطمہ عرفان,910963720221798400,1,1,0,They are not mahira khan na isliye lol,2017-09-21T20:27:30,fatimairrfan
213,Azmat Ullah,910963781987074048,0,0,0,What happened?,2017-09-21T20:27:45,azee8567
214,You,910963817504542720,7,0,3,I'm Mahira Khan,2017-09-21T20:27:53,GANDIBACHI69
215,Fashion Trending,910963842972291074,0,0,0,"And Mahira Khan is chilling with Ranbhir Kapoor in the streets of New York!
#MahiraKhan #RanbhirKapoor",2017-09-21T20:27:59,Fashion_world21
216,Asif khan,910963868008108034,0,0,0,Enko neend nahe ati.,2017-09-21T20:28:05,Asifkha58871512
217, 🇵🇰khizar,910963910370578433,0,0,0,,2017-09-21T20:28:15,khizu11
218,Adeel Aftab,910963911792488448,68,6,5,One day she will roam around in bikini. Still you will say calm down relax don't judge her its her life bla bla,2017-09-21T20:28:16,AdeelAftab10
219,Faizan Butt,910963998761324544,0,0,0,momo ,2017-09-21T20:28:36,FaizanB58183751
220,Minaam William,910964106982821889,65,4,2,She is a celebrity. Everything she would do would go public and people will talk about her. It is a life she chose. ,2017-09-21T20:29:02,minaam_william
221,Fifi Haroon,910964119871901696,3,2,1,And the comment is ridiculous. Who are they to ask a question about her being Muslim,2017-09-21T20:29:05,fifiharoon
222,Serotonin,910964120463249408,1,0,0,Haha mnhus chik k rakh liberal puna,2017-09-21T20:29:05,Nikkiii_jarem
223,Awais ali,910964222556819458,0,0,0,Mahira khab looking hot ,2017-09-21T20:29:30,MRplanner1
224,katrinakaif_1983,910964242945380353,0,0,0,,2017-09-21T20:29:35,katrinathailand
225,Nimra Nazeer Ali,910964244337840135,1,0,0,head off @MominaMustehsan you nailed it,2017-09-21T20:29:35,NazeerNimra
226,KMJ  🇵🇰,910964290584227840,0,0,0,And she deserves utmost respect & love!,2017-09-21T20:29:46,iamkmj1
227,Syed Talha Ahmed,910964291175636993,0,1,0,Swag @TheMahiraKhan ,2017-09-21T20:29:46,Letalhaaa
228,JIGz,910964303649546240,1,0,0,"This is so sweet of u but yeh soota mehanga par gaya bachari ko.Though I'm a big fan of her was n still am,love her coz she's original.pic.twitter.com/U2c8Cooql3",2017-09-21T20:29:49,bbbpos
229,Don Pablo Escobar,910964353838583809,4,0,0,We r not attacking her .. just a comment look at her weak bones ..omg ..does she not eating or wt  cig is bad for health,2017-09-21T20:30:01,TheGodfather700
230,All Pak Drama page,910964365985120257,2,1,0,More pictures of Mahira Khan and the alleged  love bite on Mahira's back has become the main issue one of India's... http://fb.me/7I2DFwvhh ,2017-09-21T20:30:04,Allpakdramapage
231,Nabeel Anees,910964415364726784,1,0,0,"Exactly, apnay gray bano me nhe jhankta koi",2017-09-21T20:30:16,neel0310
232,Muniba Kamal,910964466732425217,2,0,0,Many could object to all three in our neck of the woods. Then Mahira will have a storm to weather. The stories will write themselves.,2017-09-21T20:30:28,MunibaKamal
233,Zooni,910964531781922816,36,2,3,What did Jesus do?,2017-09-21T20:30:43,ZaZooni
234,Hopeless ™ 2.0,910964555274170368,0,0,0,Mahira Khan! Seriously?,2017-09-21T20:30:49,Panaceaaaa
235,kashan.,910964597754130432,3,0,0,mahira khan smoking? omg haw,2017-09-21T20:30:59,wickedguyy
236,•Ðαyωαlкєя,910964598328586240,1,1,1,Under arms pe bhi love bite diya lagta He Ranbir  sare ceasefire violation ka badla le dala ek hi raat me ,2017-09-21T20:30:59,SRKsPC
237,iram,910964685595398145,0,1,0,https://twitter.com/themahirakhan/status/903583815825805313 …,2017-09-21T20:31:20,_shaayraana
238,Murtaza syed,910964695091351552,0,0,0,"Mahira khan kuch bhe kre uski marzi !!!
itna kafee he kehna bus...........",2017-09-21T20:31:22,TweetAliTweet_
239,Mohammad Asif Gujjer,910964955607965696,1,0,0,lol good joke personel,2017-09-21T20:32:24,GujjerMohammad
240,fasih butt,910965097937477634,3,0,1,"Why are you using the word ""Jesus""?",2017-09-21T20:32:58,butt_fasih
241,A  ♠,910965098277203968,0,0,0,Yaar Ajeeb chuthiya awam hy humari jis side pe Inko laga dou bas Phuddu ban ke wahin lgay rehty Ab Mahira Khan Ko le ke roty rahien gy.,2017-09-21T20:32:58,AamishChaudhary
242,Mohammad Asif Gujjer,910965106770575361,1,0,0,she is a face of pakistan,2017-09-21T20:33:01,GujjerMohammad
243,Pratishtha  ✨,910965157735440384,0,1,0,"Wasn't Mahira Khan married? 
I thought she is ",2017-09-21T20:33:13,___Pratzxx
244,Awais ali,910965180007374854,1,0,0,Mahira khan lookin bomb ,2017-09-21T20:33:18,MRplanner1
245,Mirza Mukkaram,910965254124916736,4,1,0,Does anyone has a right to point at anyone? I don't believe so.,2017-09-21T20:33:36,mukkaram1999
246,Inam Ullah,910965306939641856,5,0,1,"@MominaMustehsan and @TheMahiraKhan being a Pakistani celebrity u don't need to do things like that in public....,:",2017-09-21T20:33:48,InamUll124
247,ر۔,910965362912571393,4,1,0,Btw I'm judging Mahira khan. Koi sharam nahi koi haya nahi.,2017-09-21T20:34:02,HedwigRabeeya
248,Shoaib Hassan,910965390649544704,4,0,2,Jesus???? R u non Muslim,2017-09-21T20:34:08,shobihsn1
249,Mohammad Asif Gujjer,910965396257280001,0,0,0,public know her as a famouse pakistani actres,2017-09-21T20:34:10,GujjerMohammad
250,Waqas Ali,910965418214526976,19,1,0,people are more concerned about why Ranbhir Kapoor is not wearing a short dress like Mahira.....  @shamsmemon123 @WardahHashmi,2017-09-21T20:34:15,waqasalii0
251,Siasat.pk,910965467745079297,34,21,14,"ماہرہ خان رنبیر کپور کے ساتھ سگریٹ نوشی کرتے ہوئے۔تصویریں وائرل
http://bit.ly/2wCUyfG 
@TheMahiraKhan @RanbirKapoorFC #mahirakhan",2017-09-21T20:34:27,siasatpk
252,Foqaan Shaikh,910965492101337088,0,0,0,This media is really bad @TheMahiraKhan ... pic.twitter.com/rQFiCWHSlv,2017-09-21T20:34:32,foqaan
253,Hamza Jamal,910965557503160320,211,25,10,"Bibi until she holds this country's passport, she is the representative of Islamic Republic of Pakistan. So, she needs to see her actions.",2017-09-21T20:34:48,SHJchisti
254,Sanchita Thapa,910965591619579904,0,0,0,One should always be ready for a criticism. Esp if you're a Celebrity but sadly it has always been worst for a Women. It is what it is.,2017-09-21T20:34:56,sthapa72
255,Mohammad Asif Gujjer,910965640835600384,0,0,0,kuch tu kheyal krna chaaheay apni pakistani air mashrki tradions ka,2017-09-21T20:35:08,GujjerMohammad
256,Abdur rehman,910965697202868224,0,0,2,Jesus??????,2017-09-21T20:35:21,arehmankhan2009
257,YASIR ALI,910965769583947776,1,0,0,Country ko represent krahi h @RabiaAnumm,2017-09-21T20:35:39,YASIRAli8777
258,Ali,910965798331650050,5,2,2,@TheMahiraKhan Main tery hont chosun ga Tery putt chosoon ga Teri tudi wich zuban pheron ga Mujhe bhoot bhoot maxa aye ga,2017-09-21T20:35:45,UncleMajboooor
259,Shubham Jade,910966038157606912,1,1,1,Ranbir with Pakistani Mahira Khan. Bringing big shame to Kapoor Family who served Indian Film Industry and made Country proud,2017-09-21T20:36:43,ShubhamJade3
260,M,910966076040712192,25,5,3,Jani app pehly jesus ka rona ro lo phir ana bad ma shabash aidi tu liberal rendi nai,2017-09-21T20:36:52,NotYourMinion
261,Munazzah Siddiqui,910966198296248320,339,16,29,Lol put her aside...momo u r already cool enough u didn't need to say jesus to appear any more cooler,2017-09-21T20:37:21,Munazzah18
262,Farhan Butt  🇵🇰,910966206609395712,4,0,2,"LDL For U ...
ON the Addiction of @TheMahiraKhan And Ur Western Culture Adaption U Also Forgot Ur Religion and God... So shameful",2017-09-21T20:37:23,farhanbutt150
263,Minaam William,910966212066250752,1,1,0,Why u thnk ppl r pointing. I am a fan of both of them and would love them to work together in a movie. So i wld talk and comment abt it.,2017-09-21T20:37:24,minaam_william
264,Insane.,910966283218423808,1,0,0,Mahira Khan ne konsa chand charha dia hai??,2017-09-21T20:37:41,ehmmmad
265,Maria,910966285932089345,4,0,0,"So awaam is not retweeting mahira khan s "" no I don't smoke "" tweet ",2017-09-21T20:37:42,mariaasaleem
266,Mohammad Asif Gujjer,910966288901603328,0,0,0,always respect our pakistani aur eastren tradition all papulor personailty are face of pakistan,2017-09-21T20:37:42,GujjerMohammad
267,Mahwash Ajaz,910966343100436480,618,33,325,"Mahira Khan, or any other female celebrity, is under no obligation to follow your moral code of ethics. Pls take your outrage elsewhere.",2017-09-21T20:37:55,mahwashajaz_
268,Laraib Mehtab,910966377510555648,20,4,2,I’d like ask all of you who are bashing Mahira Khan. Tum sbki bhen lagti hai jo itni fikar ho rahi hy? Khud jab peetay ho abbu sy chup k tb?,2017-09-21T20:38:03,Laraibmufc
269,Salman KHAN.,910966410381103104,0,1,0,"Lol #mahirakhan
#ranbirkapoor https://twitter.com/Popdiarieslive/status/910928876091588609 …",2017-09-21T20:38:11,iBeing_adi22
270,ر۔,910966437249978368,2,1,1,Mahira charsi Khan.  @TheMahiraKhan,2017-09-21T20:38:18,HedwigRabeeya
271,syeda Hoorain,910966447580631041,3,0,0,Mawra hocan bechry ke sath hy pic kenchwata,2017-09-21T20:38:20,syeda_Hoorain1
272,Insafian™,910966531403714560,1,0,0,Islam k thaikadaaron ne usy jahanum ka ticket day dia. And khud sunny leaone aor mia khalifa k fan pages per apni tharkpan ka muzahira kr ry,2017-09-21T20:38:40,atifgardazi
273,Kit Kat 💕,910966544322170880,3,0,2,"Once upon a time I was huge fan of Mahira. :((
@TheMahiraKhan ",2017-09-21T20:38:43,parhloMaryam
274,Foqaan Shaikh,910966573384523776,0,0,0,@TheMahiraKhan :(,2017-09-21T20:38:50,foqaan
275,Anmol Bacha,910966618649513990,0,0,0,#mahirakhan #RanbirKapoor #ranbir #smoking,2017-09-21T20:39:01,anmolbacha
276,Shreyu♡,910966650370891776,0,1,0,As if boys never smoke?? Ha..,2017-09-21T20:39:09,ShreyaSlays_
277,Hamza Jamal,910966656893116422,0,0,0,"I ain't a saint, but please stop justifying wrong/indecency/vulgarity for ur own benefit.",2017-09-21T20:39:10,SHJchisti
278,Omar,910966707195465728,11,1,0,She represents herself before anything else and what actions has she done?,2017-09-21T20:39:22,Omar_954
279,Amenah Ahmad Malick,910966770512613376,1,0,0,Really personal space? Then she must end the her dramatic space in Pakistan!,2017-09-21T20:39:37,AmenahMalick
280,Hammad Siddiqui,910966810329190400,4,3,0,"Oh no, what is my bae (Mahira Khan) doing, smh",2017-09-21T20:39:47,Terapiyoo
281,king,910966810593435648,1,0,0,@TheMahiraKhan janu koi tangg kar raha hai?,2017-09-21T20:39:47,_hxrxm
282,Morata Fc,910966877979074562,82,5,33,Wish I could smoke Chars with Mahira Khan.,2017-09-21T20:40:03,EidSahib
283,MangoBaaz,910967003422298112,63,9,10,"This Smoking Hot Picture Of Mahira Khan And Ranbir Kapoor Has Set The Internet On Fire
#MahiraKhan #RanbirKapoorhttp://bit.ly/2xUg6EF ",2017-09-21T20:40:33,mangobaaz
284,Arslan Hameed,910967024792297473,0,0,0,Mahira Khan Exposed with Ranbeer Kapoor | Smoking must watch video | Bol... https://youtu.be/m-kVt14s_pE  via @YouTube,2017-09-21T20:40:38,Arslan_Hameed13
285,iram,910967074482266115,12,8,3,Doesn't she always talk about representing her country? Is she going to represent it like that holding a cigarette in a foreign country?,2017-09-21T20:40:50,_shaayraana
286,Salman KHAN.,910967148842950656,2,0,0,"
#ranbirkapoor #mahirakhan https://twitter.com/TheQuint/status/910956945166741506 …",2017-09-21T20:41:07,iBeing_adi22
287,Shreyu♡,910967285946343425,0,1,0,Exactly dada. Mahira denied that she don't smoke in one of her tweet but she actually do. Then what's wrong in it? People creating hype,2017-09-21T20:41:40,ShreyaSlays_
288,Hamza,910967286810505216,0,0,0,pic.twitter.com/kv6pWHK4FV,2017-09-21T20:41:40,Haxz_fcb
289,rizwan zulfiqar,910967349095878659,0,0,0,astaghfirullah no shame where s  the respect gone for islam,2017-09-21T20:41:55,rizwan877
